Location,Indicator,Period,Dim1,First Tooltip
Sierra Leone,Population using safely managed sanitation services (%),2012,Rural,7.18
Sierra Leone,Population using safely managed sanitation services (%),2011,Total,11.62
Sierra Leone,Population using safely managed sanitation services (%),2011,Urban,18.85
Sierra Leone,Population using safely managed sanitation services (%),2011,Rural,6.94
Sierra Leone,Population using safely managed sanitation services (%),2010,Total,11.33
Sierra Leone,Population using safely managed sanitation services (%),2010,Urban,18.61
Sierra Leone,Population using safely managed sanitation services (%),2010,Rural,6.71
Sierra Leone,Population using safely managed sanitation services (%),2009,Total,11.05
Sierra Leone,Population using safely managed sanitation services (%),2009,Urban,18.38
Sierra Leone,Population using safely managed sanitation services (%),2009,Rural,6.47
Sierra Leone,Population using safely managed sanitation services (%),2008,Total,10.78
Sierra Leone,Population using safely managed sanitation services (%),2008,Urban,18.15
Sierra Leone,Population using safely managed sanitation services (%),2008,Rural,6.24
Sierra Leone,Population using safely managed sanitation services (%),2007,Total,10.5
Sierra Leone,Population using safely managed sanitation services (%),2007,Urban,17.92
Sierra Leone,Population using safely managed sanitation services (%),2007,Rural,6.01
Sierra Leone,Population using safely managed sanitation services (%),2006,Total,10.22
Sierra Leone,Population using safely managed sanitation services (%),2006,Urban,17.69
Sierra Leone,Population using safely managed sanitation services (%),2006,Rural,5.78
Sierra Leone,Population using safely managed sanitation services (%),2005,Total,9.95
Sierra Leone,Population using safely managed sanitation services (%),2005,Urban,17.46
Sierra Leone,Population using safely managed sanitation services (%),2005,Rural,5.56
Sierra Leone,Population using safely managed sanitation services (%),2004,Total,9.69
Sierra Leone,Population using safely managed sanitation services (%),2004,Urban,17.23
Sierra Leone,Population using safely managed sanitation services (%),2004,Rural,5.33
Sierra Leone,Population using safely managed sanitation services (%),2003,Total,9.43
Sierra Leone,Population using safely managed sanitation services (%),2003,Urban,17.01
Sierra Leone,Population using safely managed sanitation services (%),2003,Rural,5.11
Sierra Leone,Population using safely managed sanitation services (%),2002,Total,9.2
Sierra Leone,Population using safely managed sanitation services (%),2002,Urban,16.79
Sierra Leone,Population using safely managed sanitation services (%),2002,Rural,4.91
Sierra Leone,Population using safely managed sanitation services (%),2001,Total,8.97
Sierra Leone,Population using safely managed sanitation services (%),2001,Urban,16.58
Sierra Leone,Population using safely managed sanitation services (%),2001,Rural,4.71
Sierra Leone,Population using safely managed sanitation services (%),2000,Total,8.74
Sierra Leone,Population using safely managed sanitation services (%),2000,Urban,16.36
Sierra Leone,Population using safely managed sanitation services (%),2000,Rural,4.52
Singapore,Population using safely managed sanitation services (%),2017,Total,100
Singapore,Population using safely managed sanitation services (%),2017,Urban,100
Singapore,Population using safely managed sanitation services (%),2016,Total,100
Singapore,Population using safely managed sanitation services (%),2016,Urban,100
Singapore,Population using safely managed sanitation services (%),2015,Total,100
Singapore,Population using safely managed sanitation services (%),2015,Urban,100
Singapore,Population using safely managed sanitation services (%),2014,Total,100
Singapore,Population using safely managed sanitation services (%),2014,Urban,100
Singapore,Population using safely managed sanitation services (%),2013,Total,100
Singapore,Population using safely managed sanitation services (%),2013,Urban,100
Singapore,Population using safely managed sanitation services (%),2012,Total,100
Singapore,Population using safely managed sanitation services (%),2012,Urban,100
Singapore,Population using safely managed sanitation services (%),2011,Total,100
Singapore,Population using safely managed sanitation services (%),2011,Urban,100
Singapore,Population using safely managed sanitation services (%),2010,Total,100
Singapore,Population using safely managed sanitation services (%),2010,Urban,100
Singapore,Population using safely managed sanitation services (%),2009,Total,100
Singapore,Population using safely managed sanitation services (%),2009,Urban,100
Singapore,Population using safely managed sanitation services (%),2008,Total,100
Singapore,Population using safely managed sanitation services (%),2008,Urban,100
Singapore,Population using safely managed sanitation services (%),2007,Total,100
Singapore,Population using safely managed sanitation services (%),2007,Urban,100
Singapore,Population using safely managed sanitation services (%),2006,Total,100
Singapore,Population using safely managed sanitation services (%),2006,Urban,100
Singapore,Population using safely managed sanitation services (%),2005,Total,100
Singapore,Population using safely managed sanitation services (%),2005,Urban,100
Singapore,Population using safely managed sanitation services (%),2004,Total,100
Singapore,Population using safely managed sanitation services (%),2004,Urban,100
Singapore,Population using safely managed sanitation services (%),2003,Total,100
Singapore,Population using safely managed sanitation services (%),2003,Urban,100
Singapore,Population using safely managed sanitation services (%),2002,Total,100
Singapore,Population using safely managed sanitation services (%),2002,Urban,100
Singapore,Population using safely managed sanitation services (%),2001,Total,100
Singapore,Population using safely managed sanitation services (%),2001,Urban,100
Singapore,Population using safely managed sanitation services (%),2000,Total,100
Singapore,Population using safely managed sanitation services (%),2000,Urban,100
Slovakia,Population using safely managed sanitation services (%),2017,Total,82.52
Slovakia,Population using safely managed sanitation services (%),2017,Urban,88.36
Slovakia,Population using safely managed sanitation services (%),2017,Rural,75.73
Slovakia,Population using safely managed sanitation services (%),2016,Total,82.61
Slovakia,Population using safely managed sanitation services (%),2016,Urban,88.46
Slovakia,Population using safely managed sanitation services (%),2016,Rural,75.79
Slovakia,Population using safely managed sanitation services (%),2015,Total,82.7
Slovakia,Population using safely managed sanitation services (%),2015,Urban,88.56
Slovakia,Population using safely managed sanitation services (%),2015,Rural,75.85
Slovakia,Population using safely managed sanitation services (%),2014,Total,82.8
Slovakia,Population using safely managed sanitation services (%),2014,Urban,88.66
Slovakia,Population using safely managed sanitation services (%),2014,Rural,75.92
Slovakia,Population using safely managed sanitation services (%),2013,Total,82.9
Slovakia,Population using safely managed sanitation services (%),2013,Urban,88.75
Slovakia,Population using safely managed sanitation services (%),2013,Rural,75.98
Slovakia,Population using safely managed sanitation services (%),2012,Total,83
Slovakia,Population using safely managed sanitation services (%),2012,Urban,88.85
Slovakia,Population using safely managed sanitation services (%),2012,Rural,76.05
Slovakia,Population using safely managed sanitation services (%),2011,Total,83.1
Slovakia,Population using safely managed sanitation services (%),2011,Urban,88.95
Slovakia,Population using safely managed sanitation services (%),2011,Rural,76.11
Slovakia,Population using safely managed sanitation services (%),2010,Total,83.21
Slovakia,Population using safely managed sanitation services (%),2010,Urban,89.04
Slovakia,Population using safely managed sanitation services (%),2010,Rural,76.17
Slovakia,Population using safely managed sanitation services (%),2009,Total,83.33
Slovakia,Population using safely managed sanitation services (%),2009,Urban,89.14
Slovakia,Population using safely managed sanitation services (%),2009,Rural,76.24
Slovakia,Population using safely managed sanitation services (%),2008,Total,83.43
Slovakia,Population using safely managed sanitation services (%),2008,Urban,89.24
Slovakia,Population using safely managed sanitation services (%),2008,Rural,76.3
Slovakia,Population using safely managed sanitation services (%),2007,Total,83.53
Slovakia,Population using safely managed sanitation services (%),2007,Urban,89.34
Slovakia,Population using safely managed sanitation services (%),2007,Rural,76.36
Slovakia,Population using safely managed sanitation services (%),2006,Total,83.63
Slovakia,Population using safely managed sanitation services (%),2006,Urban,89.43
Slovakia,Population using safely managed sanitation services (%),2006,Rural,76.43
Slovakia,Population using safely managed sanitation services (%),2005,Total,83.74
Slovakia,Population using safely managed sanitation services (%),2005,Urban,89.53
Slovakia,Population using safely managed sanitation services (%),2005,Rural,76.49
Slovakia,Population using safely managed sanitation services (%),2004,Total,83.84
Slovakia,Population using safely managed sanitation services (%),2004,Urban,89.63
Slovakia,Population using safely managed sanitation services (%),2004,Rural,76.55
Slovakia,Population using safely managed sanitation services (%),2003,Total,83.94
Slovakia,Population using safely managed sanitation services (%),2003,Urban,89.72
Slovakia,Population using safely managed sanitation services (%),2003,Rural,76.62
Slovakia,Population using safely managed sanitation services (%),2002,Total,83.95
Slovakia,Population using safely managed sanitation services (%),2002,Urban,89.72
Slovakia,Population using safely managed sanitation services (%),2002,Rural,76.61
Slovakia,Population using safely managed sanitation services (%),2001,Total,83.96
Slovakia,Population using safely managed sanitation services (%),2001,Urban,89.72
Slovakia,Population using safely managed sanitation services (%),2001,Rural,76.59
Slovakia,Population using safely managed sanitation services (%),2000,Total,83.97
Slovakia,Population using safely managed sanitation services (%),2000,Urban,89.72
Slovakia,Population using safely managed sanitation services (%),2000,Rural,76.58
Slovenia,Population using safely managed sanitation services (%),2017,Total,83.04
Slovenia,Population using safely managed sanitation services (%),2016,Total,82.79
Slovenia,Population using safely managed sanitation services (%),2015,Total,82.53
Slovenia,Population using safely managed sanitation services (%),2014,Total,82.22
Slovenia,Population using safely managed sanitation services (%),2013,Total,81.52
Slovenia,Population using safely managed sanitation services (%),2012,Total,80.83
Slovenia,Population using safely managed sanitation services (%),2011,Total,80.13
Slovenia,Population using safely managed sanitation services (%),2010,Total,79.44
Slovenia,Population using safely managed sanitation services (%),2009,Total,78.74
Slovenia,Population using safely managed sanitation services (%),2008,Total,78.04
Slovenia,Population using safely managed sanitation services (%),2007,Total,77.35
Slovenia,Population using safely managed sanitation services (%),2006,Total,76.66
Slovenia,Population using safely managed sanitation services (%),2005,Total,75.96
Slovenia,Population using safely managed sanitation services (%),2004,Total,75.27
Slovenia,Population using safely managed sanitation services (%),2003,Total,75.02
Slovenia,Population using safely managed sanitation services (%),2002,Total,74.77
Slovenia,Population using safely managed sanitation services (%),2001,Total,74.51
Slovenia,Population using safely managed sanitation services (%),2000,Total,74.26
Spain,Population using safely managed sanitation services (%),2017,Total,96.62
Spain,Population using safely managed sanitation services (%),2017,Urban,96.6
Spain,Population using safely managed sanitation services (%),2017,Rural,96.71
Spain,Population using safely managed sanitation services (%),2016,Total,96.62
Spain,Population using safely managed sanitation services (%),2016,Urban,96.6
Spain,Population using safely managed sanitation services (%),2016,Rural,96.71
Spain,Population using safely managed sanitation services (%),2015,Total,96.53
Spain,Population using safely managed sanitation services (%),2015,Urban,96.51
Spain,Population using safely managed sanitation services (%),2015,Rural,96.63
Spain,Population using safely managed sanitation services (%),2014,Total,96.43
Spain,Population using safely managed sanitation services (%),2014,Urban,96.42
Spain,Population using safely managed sanitation services (%),2014,Rural,96.43
Spain,Population using safely managed sanitation services (%),2013,Total,96.25
Spain,Population using safely managed sanitation services (%),2013,Urban,96.27
Spain,Population using safely managed sanitation services (%),2013,Rural,96.15
Spain,Population using safely managed sanitation services (%),2012,Total,96.05
Spain,Population using safely managed sanitation services (%),2012,Urban,96.1
Spain,Population using safely managed sanitation services (%),2012,Rural,95.87
Spain,Population using safely managed sanitation services (%),2011,Total,95.86
Spain,Population using safely managed sanitation services (%),2011,Urban,95.93
Spain,Population using safely managed sanitation services (%),2011,Rural,95.59
Spain,Population using safely managed sanitation services (%),2010,Total,95.66
Spain,Population using safely managed sanitation services (%),2010,Urban,95.76
Spain,Population using safely managed sanitation services (%),2010,Rural,95.32
Spain,Population using safely managed sanitation services (%),2009,Total,95.47
Spain,Population using safely managed sanitation services (%),2009,Urban,95.59
Spain,Population using safely managed sanitation services (%),2009,Rural,95.04
Spain,Population using safely managed sanitation services (%),2008,Total,95.27
Spain,Population using safely managed sanitation services (%),2008,Urban,95.42
Spain,Population using safely managed sanitation services (%),2008,Rural,94.76
Spain,Population using safely managed sanitation services (%),2007,Total,95.08
Spain,Population using safely managed sanitation services (%),2007,Urban,95.25
Spain,Population using safely managed sanitation services (%),2007,Rural,94.48
Spain,Population using safely managed sanitation services (%),2006,Total,94.88
Spain,Population using safely managed sanitation services (%),2006,Urban,95.08
Spain,Population using safely managed sanitation services (%),2006,Rural,94.21
Spain,Population using safely managed sanitation services (%),2005,Total,94.68
Spain,Population using safely managed sanitation services (%),2005,Urban,94.91
Spain,Population using safely managed sanitation services (%),2005,Rural,93.93
Spain,Population using safely managed sanitation services (%),2004,Total,94.49
Spain,Population using safely managed sanitation services (%),2004,Urban,94.74
Spain,Population using safely managed sanitation services (%),2004,Rural,93.65
Spain,Population using safely managed sanitation services (%),2003,Total,94.4
Spain,Population using safely managed sanitation services (%),2003,Urban,94.69
Spain,Population using safely managed sanitation services (%),2003,Rural,93.46
Spain,Population using safely managed sanitation services (%),2002,Total,94.4
Spain,Population using safely managed sanitation services (%),2002,Urban,94.69
Spain,Population using safely managed sanitation services (%),2002,Rural,93.47
Spain,Population using safely managed sanitation services (%),2001,Total,94.4
Spain,Population using safely managed sanitation services (%),2001,Urban,94.69
Spain,Population using safely managed sanitation services (%),2001,Rural,93.48
Spain,Population using safely managed sanitation services (%),2000,Total,94.4
Spain,Population using safely managed sanitation services (%),2000,Urban,94.69
Spain,Population using safely managed sanitation services (%),2000,Rural,93.47
Sweden,Population using safely managed sanitation services (%),2017,Total,93.38
Sweden,Population using safely managed sanitation services (%),2017,Urban,94.2
Sweden,Population using safely managed sanitation services (%),2017,Rural,87.8
Sweden,Population using safely managed sanitation services (%),2016,Total,93.36
Sweden,Population using safely managed sanitation services (%),2016,Urban,94.2
Sweden,Population using safely managed sanitation services (%),2016,Rural,87.8
Sweden,Population using safely managed sanitation services (%),2015,Total,93.3
Sweden,Population using safely managed sanitation services (%),2015,Urban,94.16
Sweden,Population using safely managed sanitation services (%),2015,Rural,87.78
Sweden,Population using safely managed sanitation services (%),2014,Total,93.23
Sweden,Population using safely managed sanitation services (%),2014,Urban,94.11
Sweden,Population using safely managed sanitation services (%),2014,Rural,87.76
Sweden,Population using safely managed sanitation services (%),2013,Total,93.17
Sweden,Population using safely managed sanitation services (%),2013,Urban,94.06
Sweden,Population using safely managed sanitation services (%),2013,Rural,87.73
Sweden,Population using safely managed sanitation services (%),2012,Total,93.11
Sweden,Population using safely managed sanitation services (%),2012,Urban,94.01
Sweden,Population using safely managed sanitation services (%),2012,Rural,87.71
Sweden,Population using safely managed sanitation services (%),2011,Total,93.04
Sweden,Population using safely managed sanitation services (%),2011,Urban,93.96
Sweden,Population using safely managed sanitation services (%),2011,Rural,87.69
Sweden,Population using safely managed sanitation services (%),2010,Total,92.98
Sweden,Population using safely managed sanitation services (%),2010,Urban,93.92
Sweden,Population using safely managed sanitation services (%),2010,Rural,87.66
Sweden,Population using safely managed sanitation services (%),2009,Total,92.93
Sweden,Population using safely managed sanitation services (%),2009,Urban,93.87
Sweden,Population using safely managed sanitation services (%),2009,Rural,87.64
Sweden,Population using safely managed sanitation services (%),2008,Total,92.87
Sweden,Population using safely managed sanitation services (%),2008,Urban,93.82
Sweden,Population using safely managed sanitation services (%),2008,Rural,87.61
Sweden,Population using safely managed sanitation services (%),2007,Total,92.82
Sweden,Population using safely managed sanitation services (%),2007,Urban,93.77
Sweden,Population using safely managed sanitation services (%),2007,Rural,87.59
Sweden,Population using safely managed sanitation services (%),2006,Total,92.76
Sweden,Population using safely managed sanitation services (%),2006,Urban,93.72
Sweden,Population using safely managed sanitation services (%),2006,Rural,87.56
Sweden,Population using safely managed sanitation services (%),2005,Total,92.71
Sweden,Population using safely managed sanitation services (%),2005,Urban,93.67
Sweden,Population using safely managed sanitation services (%),2005,Rural,87.54
Sweden,Population using safely managed sanitation services (%),2004,Total,92.66
Sweden,Population using safely managed sanitation services (%),2004,Urban,93.62
Sweden,Population using safely managed sanitation services (%),2004,Rural,87.52
Sweden,Population using safely managed sanitation services (%),2003,Total,92.61
Sweden,Population using safely managed sanitation services (%),2003,Urban,93.57
Sweden,Population using safely managed sanitation services (%),2003,Rural,87.49
Sweden,Population using safely managed sanitation services (%),2002,Total,92.56
Sweden,Population using safely managed sanitation services (%),2002,Urban,93.53
Sweden,Population using safely managed sanitation services (%),2002,Rural,87.47
Sweden,Population using safely managed sanitation services (%),2001,Total,92.52
Sweden,Population using safely managed sanitation services (%),2001,Urban,93.48
Sweden,Population using safely managed sanitation services (%),2001,Rural,87.44
Sweden,Population using safely managed sanitation services (%),2000,Total,92.47
Sweden,Population using safely managed sanitation services (%),2000,Urban,93.43
Sweden,Population using safely managed sanitation services (%),2000,Rural,87.42
Switzerland,Population using safely managed sanitation services (%),2017,Total,99.54
Switzerland,Population using safely managed sanitation services (%),2017,Urban,99.9
Switzerland,Population using safely managed sanitation services (%),2017,Rural,98.53
Switzerland,Population using safely managed sanitation services (%),2016,Total,99.54
Switzerland,Population using safely managed sanitation services (%),2016,Urban,99.9
Switzerland,Population using safely managed sanitation services (%),2016,Rural,98.53
Switzerland,Population using safely managed sanitation services (%),2015,Total,99.54
Switzerland,Population using safely managed sanitation services (%),2015,Urban,99.9
Switzerland,Population using safely managed sanitation services (%),2015,Rural,98.53
Switzerland,Population using safely managed sanitation services (%),2014,Total,99.54
Switzerland,Population using safely managed sanitation services (%),2014,Urban,99.9
Switzerland,Population using safely managed sanitation services (%),2014,Rural,98.53
Switzerland,Population using safely managed sanitation services (%),2013,Total,99.48
Switzerland,Population using safely managed sanitation services (%),2013,Urban,99.82
Switzerland,Population using safely managed sanitation services (%),2013,Rural,98.53
Switzerland,Population using safely managed sanitation services (%),2012,Total,99.36
Switzerland,Population using safely managed sanitation services (%),2012,Urban,99.66
Switzerland,Population using safely managed sanitation services (%),2012,Rural,98.54
Switzerland,Population using safely managed sanitation services (%),2011,Total,99.24
Switzerland,Population using safely managed sanitation services (%),2011,Urban,99.5
Switzerland,Population using safely managed sanitation services (%),2011,Rural,98.54
Switzerland,Population using safely managed sanitation services (%),2010,Total,99.13
Switzerland,Population using safely managed sanitation services (%),2010,Urban,99.34
Switzerland,Population using safely managed sanitation services (%),2010,Rural,98.54
Switzerland,Population using safely managed sanitation services (%),2009,Total,99.01
Switzerland,Population using safely managed sanitation services (%),2009,Urban,99.17
Switzerland,Population using safely managed sanitation services (%),2009,Rural,98.54
Switzerland,Population using safely managed sanitation services (%),2008,Total,98.89
Switzerland,Population using safely managed sanitation services (%),2008,Urban,99.01
Switzerland,Population using safely managed sanitation services (%),2008,Rural,98.54
Switzerland,Population using safely managed sanitation services (%),2007,Total,98.77
Switzerland,Population using safely managed sanitation services (%),2007,Urban,98.85
Switzerland,Population using safely managed sanitation services (%),2007,Rural,98.55
Switzerland,Population using safely managed sanitation services (%),2006,Total,98.63
Switzerland,Population using safely managed sanitation services (%),2006,Urban,98.69
Switzerland,Population using safely managed sanitation services (%),2006,Rural,98.44
Switzerland,Population using safely managed sanitation services (%),2005,Total,98.48
Switzerland,Population using safely managed sanitation services (%),2005,Urban,98.53
Switzerland,Population using safely managed sanitation services (%),2005,Rural,98.34
Switzerland,Population using safely managed sanitation services (%),2004,Total,98.34
Switzerland,Population using safely managed sanitation services (%),2004,Urban,98.37
Switzerland,Population using safely managed sanitation services (%),2004,Rural,98.23
Switzerland,Population using safely managed sanitation services (%),2003,Total,98.19
Switzerland,Population using safely managed sanitation services (%),2003,Urban,98.21
Switzerland,Population using safely managed sanitation services (%),2003,Rural,98.13
Switzerland,Population using safely managed sanitation services (%),2002,Total,98.04
Switzerland,Population using safely managed sanitation services (%),2002,Urban,98.05
Switzerland,Population using safely managed sanitation services (%),2002,Rural,98.02
Switzerland,Population using safely managed sanitation services (%),2001,Total,97.96
Switzerland,Population using safely managed sanitation services (%),2001,Urban,97.92
Switzerland,Population using safely managed sanitation services (%),2001,Rural,98.07
Switzerland,Population using safely managed sanitation services (%),2000,Total,97.91
Switzerland,Population using safely managed sanitation services (%),2000,Urban,97.81
Switzerland,Population using safely managed sanitation services (%),2000,Rural,98.18
Tunisia,Population using safely managed sanitation services (%),2017,Total,78.12
Tunisia,Population using safely managed sanitation services (%),2017,Urban,88.29
Tunisia,Population using safely managed sanitation services (%),2016,Total,77.59
Tunisia,Population using safely managed sanitation services (%),2016,Urban,87.75
Tunisia,Population using safely managed sanitation services (%),2015,Total,76.51
Tunisia,Population using safely managed sanitation services (%),2015,Urban,86.86
Tunisia,Population using safely managed sanitation services (%),2014,Total,75.42
Tunisia,Population using safely managed sanitation services (%),2014,Urban,85.97
Tunisia,Population using safely managed sanitation services (%),2013,Total,74.1
Tunisia,Population using safely managed sanitation services (%),2013,Urban,85.03
Tunisia,Population using safely managed sanitation services (%),2012,Total,72.78
Tunisia,Population using safely managed sanitation services (%),2012,Urban,84.1
Tunisia,Population using safely managed sanitation services (%),2011,Total,71.47
Tunisia,Population using safely managed sanitation services (%),2011,Urban,83.17
Tunisia,Population using safely managed sanitation services (%),2010,Total,70.18
Tunisia,Population using safely managed sanitation services (%),2010,Urban,82.25
Tunisia,Population using safely managed sanitation services (%),2009,Total,68.9
Tunisia,Population using safely managed sanitation services (%),2009,Urban,81.33
Tunisia,Population using safely managed sanitation services (%),2008,Total,67.64
Tunisia,Population using safely managed sanitation services (%),2008,Urban,80.42
Tunisia,Population using safely managed sanitation services (%),2007,Total,66.38
Tunisia,Population using safely managed sanitation services (%),2007,Urban,79.51
Tunisia,Population using safely managed sanitation services (%),2006,Total,65.14
Tunisia,Population using safely managed sanitation services (%),2006,Urban,78.61
Tunisia,Population using safely managed sanitation services (%),2005,Total,63.92
Tunisia,Population using safely managed sanitation services (%),2005,Urban,77.72
Tunisia,Population using safely managed sanitation services (%),2004,Total,62.7
Tunisia,Population using safely managed sanitation services (%),2004,Urban,76.82
Tunisia,Population using safely managed sanitation services (%),2003,Total,61.47
Tunisia,Population using safely managed sanitation services (%),2003,Urban,75.94
Tunisia,Population using safely managed sanitation services (%),2002,Total,60.24
Tunisia,Population using safely managed sanitation services (%),2002,Urban,75.06
Tunisia,Population using safely managed sanitation services (%),2001,Total,59.39
Tunisia,Population using safely managed sanitation services (%),2001,Urban,74.69
Tunisia,Population using safely managed sanitation services (%),2000,Total,58.73
Tunisia,Population using safely managed sanitation services (%),2000,Urban,74.37
Turkey,Population using safely managed sanitation services (%),2017,Total,65.2
Turkey,Population using safely managed sanitation services (%),2017,Urban,69.64
Turkey,Population using safely managed sanitation services (%),2016,Total,65.11
Turkey,Population using safely managed sanitation services (%),2016,Urban,69.64
Turkey,Population using safely managed sanitation services (%),2015,Total,64.89
Turkey,Population using safely managed sanitation services (%),2015,Urban,69.5
Turkey,Population using safely managed sanitation services (%),2014,Total,64.33
Turkey,Population using safely managed sanitation services (%),2014,Urban,69.31
Turkey,Population using safely managed sanitation services (%),2013,Total,63.32
Turkey,Population using safely managed sanitation services (%),2013,Urban,68.51
Turkey,Population using safely managed sanitation services (%),2012,Total,62.37
Turkey,Population using safely managed sanitation services (%),2012,Urban,67.8
Turkey,Population using safely managed sanitation services (%),2011,Total,61.47
Turkey,Population using safely managed sanitation services (%),2011,Urban,67.18
Turkey,Population using safely managed sanitation services (%),2010,Total,60.57
Turkey,Population using safely managed sanitation services (%),2010,Urban,66.56
Turkey,Population using safely managed sanitation services (%),2009,Total,59.66
Turkey,Population using safely managed sanitation services (%),2009,Urban,65.95
Turkey,Population using safely managed sanitation services (%),2008,Total,58.75
Turkey,Population using safely managed sanitation services (%),2008,Urban,65.33
Turkey,Population using safely managed sanitation services (%),2007,Total,57.88
Turkey,Population using safely managed sanitation services (%),2007,Urban,64.72
Turkey,Population using safely managed sanitation services (%),2006,Total,57.04
Turkey,Population using safely managed sanitation services (%),2006,Urban,64.11
Turkey,Population using safely managed sanitation services (%),2005,Total,56.21
Turkey,Population using safely managed sanitation services (%),2005,Urban,63.5
Turkey,Population using safely managed sanitation services (%),2004,Total,55.3
Turkey,Population using safely managed sanitation services (%),2004,Urban,62.79
Turkey,Population using safely managed sanitation services (%),2003,Total,54.5
Turkey,Population using safely managed sanitation services (%),2003,Urban,62.23
Turkey,Population using safely managed sanitation services (%),2002,Total,53.7
Turkey,Population using safely managed sanitation services (%),2002,Urban,61.66
Turkey,Population using safely managed sanitation services (%),2001,Total,52.9
Turkey,Population using safely managed sanitation services (%),2001,Urban,61.09
Turkey,Population using safely managed sanitation services (%),2000,Total,52.76
Turkey,Population using safely managed sanitation services (%),2000,Urban,61.09
Tuvalu,Population using safely managed sanitation services (%),2017,Total,6.32
Tuvalu,Population using safely managed sanitation services (%),2017,Urban,4.18
Tuvalu,Population using safely managed sanitation services (%),2017,Rural,9.72
Tuvalu,Population using safely managed sanitation services (%),2016,Total,6.36
Tuvalu,Population using safely managed sanitation services (%),2016,Urban,4.18
Tuvalu,Population using safely managed sanitation services (%),2016,Rural,9.72
Tuvalu,Population using safely managed sanitation services (%),2015,Total,6.42
Tuvalu,Population using safely managed sanitation services (%),2015,Urban,4.18
Tuvalu,Population using safely managed sanitation services (%),2015,Rural,9.72
Tuvalu,Population using safely managed sanitation services (%),2014,Total,6.47
Tuvalu,Population using safely managed sanitation services (%),2014,Urban,4.18
Tuvalu,Population using safely managed sanitation services (%),2014,Rural,9.72
Tuvalu,Population using safely managed sanitation services (%),2013,Total,6.61
Tuvalu,Population using safely managed sanitation services (%),2013,Urban,4.3
Tuvalu,Population using safely managed sanitation services (%),2013,Rural,9.77
Tuvalu,Population using safely managed sanitation services (%),2012,Total,6.46
Tuvalu,Population using safely managed sanitation services (%),2012,Urban,4.42
Tuvalu,Population using safely managed sanitation services (%),2012,Rural,9.14
Tuvalu,Population using safely managed sanitation services (%),2011,Total,6.26
Tuvalu,Population using safely managed sanitation services (%),2011,Urban,4.54
Tuvalu,Population using safely managed sanitation services (%),2011,Rural,8.44
Tuvalu,Population using safely managed sanitation services (%),2010,Total,6.05
Tuvalu,Population using safely managed sanitation services (%),2010,Urban,4.65
Tuvalu,Population using safely managed sanitation services (%),2010,Rural,7.75
Tuvalu,Population using safely managed sanitation services (%),2009,Total,5.83
Tuvalu,Population using safely managed sanitation services (%),2009,Urban,4.77
Tuvalu,Population using safely managed sanitation services (%),2009,Rural,7.06
Tuvalu,Population using safely managed sanitation services (%),2008,Total,5.59
Tuvalu,Population using safely managed sanitation services (%),2008,Urban,4.89
Tuvalu,Population using safely managed sanitation services (%),2008,Rural,6.37
Tuvalu,Population using safely managed sanitation services (%),2007,Total,5.33
Tuvalu,Population using safely managed sanitation services (%),2007,Urban,5
Tuvalu,Population using safely managed sanitation services (%),2007,Rural,5.68
Tuvalu,Population using safely managed sanitation services (%),2006,Total,5.06
Tuvalu,Population using safely managed sanitation services (%),2006,Urban,5.12
Tuvalu,Population using safely managed sanitation services (%),2006,Rural,4.99
Tuvalu,Population using safely managed sanitation services (%),2005,Total,4.77
Tuvalu,Population using safely managed sanitation services (%),2005,Urban,5.24
Tuvalu,Population using safely managed sanitation services (%),2005,Rural,4.3
Tuvalu,Population using safely managed sanitation services (%),2004,Total,4.76
Tuvalu,Population using safely managed sanitation services (%),2004,Urban,5.24
Tuvalu,Population using safely managed sanitation services (%),2004,Rural,4.3
Tuvalu,Population using safely managed sanitation services (%),2003,Total,4.75
Tuvalu,Population using safely managed sanitation services (%),2003,Urban,5.24
Tuvalu,Population using safely managed sanitation services (%),2003,Rural,4.3
Tuvalu,Population using safely managed sanitation services (%),2002,Total,4.74
Tuvalu,Population using safely managed sanitation services (%),2002,Urban,5.24
Tuvalu,Population using safely managed sanitation services (%),2002,Rural,4.3
Tuvalu,Population using safely managed sanitation services (%),2001,Total,4.73
Tuvalu,Population using safely managed sanitation services (%),2001,Urban,5.24
Tuvalu,Population using safely managed sanitation services (%),2001,Rural,4.3
Ukraine,Population using safely managed sanitation services (%),2017,Total,68.46
Ukraine,Population using safely managed sanitation services (%),2017,Urban,65.77
Ukraine,Population using safely managed sanitation services (%),2016,Total,66.18
Ukraine,Population using safely managed sanitation services (%),2016,Urban,63.13
Ukraine,Population using safely managed sanitation services (%),2015,Total,63.91
Ukraine,Population using safely managed sanitation services (%),2015,Urban,60.48
Ukraine,Population using safely managed sanitation services (%),2014,Total,61.64
Ukraine,Population using safely managed sanitation services (%),2014,Urban,57.84
Ukraine,Population using safely managed sanitation services (%),2013,Total,59.05
Ukraine,Population using safely managed sanitation services (%),2013,Urban,54.97
Ukraine,Population using safely managed sanitation services (%),2012,Total,56.38
Ukraine,Population using safely managed sanitation services (%),2012,Urban,51.99
Ukraine,Population using safely managed sanitation services (%),2011,Total,53.66
Ukraine,Population using safely managed sanitation services (%),2011,Urban,48.94
Ukraine,Population using safely managed sanitation services (%),2010,Total,50.93
Ukraine,Population using safely managed sanitation services (%),2010,Urban,45.88
Ukraine,Population using safely managed sanitation services (%),2009,Total,48.17
Ukraine,Population using safely managed sanitation services (%),2009,Urban,42.8
